#Name,a,year
"       (2000 WO183)",43.97311465937652	,2000 
"       (2000 YV1)",43.99933759145812	,2000 
"       (2000 YW1)",42.91876169039251	,2000 
"       (2000 YX1)",45.71700787532073	,2000 
"       (2000 YY1)",64.25975282984687	,2000 
"       (2000 YZ1)",44.82961758998255	,2000 
"       (2000 YA2)",44.19846179002278	,2000 
"       (2000 YB2)",38.8587588520638	,2000 
"       (2000 YD2)",42.93551822029954	,2000 
"       (2000 YE2)",48.21700999591382	,2000 
"       (2000 YF2)",45.73662390703939	,2000 
"       (2000 YG2)",42.82213178734457	,2000 
"       (2000 YH2)",39.48720782851539	,2000 
"       (2000 YB29)",39.39404761347708	,2000 
"       (2000 YQ142)",39.50998675635731	,2000 
"       (2000 YY142)",44.90072206555271	,2000 
"       (2001 DB106)",43.34376195200839	,2001 
"       (2001 DC106)",43.62578080300683	,2001 
"       (2001 DD106)",44.28046845333591	,2001 
"       (2001 DR106)",44.46643724404312	,2001 
"       (2001 DS106)",42.57248604399918	,2001 
"       (2001 DM108)",45.43827925402682	,2001 
"       (2001 DN108)",45.46521387592661	,2001 
"       (2001 DO108)",42.95175512594987	,2001 
"       (2001 DP108)",39.46059972440071	,2001 
"       (2001 DQ108)",45.42048474169593	,2001 
"       (2001 DS108)",45.87042266228836	,2001 
"       (2001 DT108)",39.50405058172157	,2001 
"       (2001 DU108)",45.03225153787155	,2001 
"       (2001 DV108)",46.27521511591485	,2001 
"       (2001 ES24)",44.55518870060685	,2001 
"       (2001 FU172)",39.44250978265774	,2001 
"       (2001 FB185)",43.18194394001054	,2001 
"       (2001 FC185)",42.95162108037128	,2001 
"       (2001 FK185)",43.36642190204238	,2001 
"       (2001 FL185)",44.38008767265541	,2001 
"       (2001 FN185)",42.62495945236687	,2001 
"       (2001 FO185)",46.58533035464593	,2001 
"       (2001 FQ185)",47.89047205607639	,2001 
"       (2001 FS185)",43.25156263061022	,2001 
"       (2001 FT185)",47.29032853809992	,2001 
"       (2001 FU185)",39.36166977908668	,2001 
"       (2001 FV185)",39.38027000938644	,2001 
"       (2001 FC193)",46.50548343908454	,2001 
"       (2001 FD193)",44.7950016043369	,2001 
"       (2001 FE193)",46.92504523266471	,2001 
"       (2001 FF193)",44.73860639410408	,2001 
"       (2001 FG193)",46.50908675336638	,2001 
"       (2001 FH193)",44.6894124005395	,2001 
"       (2001 FJ193)",39.35318038060146	,2001 
"       (2001 FK193)",44.05272920366252	,2001 
"       (2001 FL193)",44.4246843595426	,2001 
"       (2001 FJ194)",66.01918559748262	,2001 
"       (2001 FK194)",76.35082469600002	,2001 
"       (2001 FM194)",54.32038035636276	,2001 
"       (2001 FN194)",66.97060254762332	,2001 
"       (2001 HZ58)",42.74969614042767	,2001 
"       (2001 HA59)",43.75203560848461	,2001 
"       (2001 HY65)",43.34656650294762	,2001 
"       (2001 KF76)",44.33209125633851	,2001 
"       (2001 KG76)",51.58740943307027	,2001 
"       (2001 KH76)",46.06030002346228	,2001 
"       (2001 KL76)",44.4423296074515	,2001 
"       (2001 KM76)",44.87068077550766	,2001 
"       (2001 KQ76)",42.84226655118029	,2001 
"       (2001 KS76)",43.6326602103072	,2001 
"       (2001 KT76)",45.15389454400665	,2001 
"       (2001 KW76)",45.93763467070403	,2001 
"       (2001 KY76)",39.22429228311265	,2001 
"       (2001 KZ76)",78.99947039191514	,2001 
"       (2001 KA77)",47.34045606149598	,2001 
"       (2001 KB77)",39.55246023711352	,2001 
"       (2001 KD77)",39.48087425569155	,2001 
"       (2001 KE77)",45.38721259098802	,2001 
"       (2001 KG77)",61.52317473683325	,2001 
"       (2001 KO77)",43.84880426297085	,2001 
"       (2001 OJ108)",44.90471934911631	,2001 
"       (2001 OK108)",42.76154394935475	,2001 
"       (2001 OL108)",45.54698367160171	,2001 
"       (2001 OM108)",46.04433227960353	,2001 
"       (2001 ON108)",43.70329469703962	,2001 
"       (2001 OO108)",44.86966491680441	,2001 
"       (2001 OQ108)",45.58812058177435	,2001 
"       (2001 OR108)",45.65541441077345	,2001 
"       (2001 OS108)",46.45169583212669	,2001 
"       (2001 OT108)",66.93543108434301	,2001 
"       (2001 OU108)",46.75326920228127	,2001 
"       (2001 OY108)",46.05201092767868	,2001 
"       (2001 OZ108)",43.14201377922844	,2001 
"       (2001 OG109)",43.33030463957589	,2001 
"       (2001 OM109)",68.09090278995153	,2001 
"       (2001 PK47)",39.73801859318922	,2001 
"       (2001 QO297)",42.8157647763055	,2001 
"       (2001 QP297)",45.09703256101205	,2001 
"       (2001 QQ297)",44.24838206166017	,2001 
"       (2001 QR297)",44.23439731300501	,2001 
"       (2001 QS297)",43.79391258140079	,2001 
"       (2001 QU297)",43.70292479919934	,2001 
"       (2001 QV297)",43.97485849621261	,2001 
"       (2001 QX297)",43.98884037314954	,2001 
"       (2001 QZ297)",44.11088424514399	,2001 
"       (2001 QA298)",45.98576375733987	,2001 
"       (2001 QC298)",46.13891059952381	,2001 
"       (2001 QD298)",42.4852558046481	,2001 
"       (2001 QE298)",43.62363516504916	,2001 
"       (2001 QF298)",39.26830096143358	,2001 
"       (2001 QH298)",39.29242255651233	,2001 
"       (2001 QQ322)",43.87659875395129	,2001 
"       (2001 QR322)",30.20714058348832	,2001 
"       (2001 QS322)",43.90558328481008	,2001 
"       (2001 QW322)",43.83160818491986	,2001 
"       (2001 QX322)",57.9408073418893	,2001 
"       (2001 QF331)",39.46512079163911	,2001 
"       (2001 RU143)",39.39163154827181	,2001 
"       (2001 RV143)",43.08667950718353	,2001 
"       (2001 RW143)",42.99808272460838	,2001 
"       (2001 RX143)",39.27506042555608	,2001 
"       (2001 RY143)",44.8760662261572	,2001 
"       (2001 RZ143)",44.05727948122603	,2001 
"       (2001 RL155)",44.1939389486127	,2001 
"       (2001 SD291)",45.78621950630767	,2001 
"       (2001 SE291)",45.3535224463877	,2001 
"       (2001 UA17)",42.9152912	,2001 
"       (2001 UB17)",39.6356953	,2001 
"       (2001 UC17)",39.5997382	,2001 
"       (2001 UN18)",44.20843350787121	,2001 
"       (2001 UP18)",47.73348917639539	,2001 
"       (2001 VN71)",39.67062504336367	,2001 
"       (2001 XP254)",42.56580719024321	,2001 
"       (2001 XQ254)",56.07294946090018	,2001 
"       (2001 XR254)",43.20195685463973	,2001 
"       (2001 XU254)",43.71148233641085	,2001 
"       (2001 XV254)",45.6580257902949	,2001 
"       (2001 XW254)",42.3315330952463	,2001 
"       (2001 XX254)",44.04412529376945	,2001 
"       (2001 XB255)",44.71732333978126	,2001 
"       (2001 XC255)",43.80543806424443	,2001 
"       (2001 XD255)",39.64227463613332	,2001 
"       (2001 XE255)",43.49760233169071	,2001 
"       (2001 XF255)",43.98658861039483	,2001 
"       (2001 XG255)",43.91540913098481	,2001 
"       (2001 XJ255)",44.4308801420509	,2001 
"       (2002 CO154)",42.72654063975516	,2002 
"       (2002 CP154)",52.37200377900209	,2002 
"       (2002 CQ154)",43.16927322354289	,2002 
"       (2002 CR154)",42.62744973676683	,2002 
"       (2002 CS154)",43.37749450044988	,2002 
"       (2002 CT154)",47.07665234928843	,2002 
"       (2002 CU154)",44.03724717843811	,2002 
"       (2002 CV154)",45.66612072909826	,2002 
"       (2002 CW154)",46.23989850369053	,2002 
"       (2002 CY154)",44.48775128213423	,2002 
"       (2002 CZ154)",43.65789325693309	,2002 
"       (2002 CW224)",39.51283163639084	,2002 
"       (2002 CX224)",46.3471671680375	,2002 
"       (2002 CZ224)",45.2558403635102	,2002 
"       (2002 CA225)",45.71658694124306	,2002 
"       (2002 CB225)",44.29954934573783	,2002 
"       (2002 CY248)",46.46956333563021	,2002 
"       (2002 CZ248)",53.5537030214763	,2002 
"       (2002 CC251)",39.52428227268295	,2002 
"       (2002 CD251)",42.8237438022608	,2002 
"       (2002 CE251)",39.52434768222746	,2002 
"       (2002 FV6)",47.20805032800382	,2002 
"       (2002 FW6)",36.44881149855146	,2002 
"       (2002 FX6)",45.11589858852693	,2002 
"       (2002 FP7)",39.46300288767544	,2002 
"       (2002 FW36)",43.14522616951664	,2002 
"       (2002 FX36)",44.41469029071247	,2002 
"       (2002 GV31)",44.28934371020352	,2002 
"       (2002 GW31)",39.52168988626571	,2002 
"       (2002 GX31)",43.30608033216637	,2002 
"       (2002 GY31)",43.49660103245294	,2002 
"       (2002 GA32)",51.92368247322902	,2002 
"       (2002 GB32)",211.8628339272389	,2002 
"       (2002 GC32)",43.47923489261372	,2002 
"       (2002 GD32)",44.57551350291292	,2002 
"       (2002 GE32)",39.3532860915909	,2002 
"       (2002 GF32)",39.32941388026452	,2002 
"       (2002 GH32)",42.06178518192283	,2002 
"       (2002 GK32)",43.80266266878392	,2002 
"       (2002 GL32)",39.57218818660386	,2002 
"       (2002 GM32)",39.42272295423253	,2002 
"       (2002 GN32)",39.35576673367997	,2002 
"       (2002 GO32)",39.2903072081942	,2002 
"       (2002 GP32)",55.42289229087216	,2002 
"       (2002 GQ32)",39.44446769601443	,2002 
"       (2002 GR32)",39.33956981710823	,2002 
"       (2002 GS32)",42.20703014461738	,2002 
"       (2002 GT32)",39.38300821747318	,2002 
"       (2002 GU32)",39.5365137192921	,2002 
"       (2002 GV32)",39.45414431137686	,2002 
"       (2002 GW32)",35.01791097333153	,2002 
"       (2002 GY32)",39.50308941747229	,2002 
"       (2002 GA33)",43.02318379891454	,2002 
"       (2002 GB33)",45.5495070820177	,2002 
"       (2002 GG166)",39.41617763937444	,2002 
"       (2002 GH166)",39.31218154208076	,2002 
"       (2002 GJ166)",39.27811770921417	,2002 
"       (2002 PN147)",44.44216280314387	,2002 
"       (2002 PE149)",43.04549722407028	,2002 
"       (2002 PF149)",42.89070033712723	,2002 
"       (2002 PH149)",42.9059362765701	,2002 
"       (2002 PJ149)",45.35857991249063	,2002 
"       (2002 PK149)",37.11043951786822	,2002 
"       (2002 PN149)",42.25307091829022	,2002 
"       (2002 PO149)",43.88359729747056	,2002 
"       (2002 PP149)",40.82459451421712	,2002 
"       (2002 PQ149)",44.34499789204025	,2002 
"       (2002 PG150)",43.50198991132044	,2002 
"       (2002 PR152)",43.1631991	,2002 
"       (2002 PS152)",43.401284	,2002 
"       (2002 PT152)",45.659231	,2002 
"       (2002 PU152)",44.5344162	,2002 
"       (2002 PV152)",44.1861238	,2002 
"       (2002 PW152)",45.4025691	,2002 
"       (2002 PX152)",44.47336520000001	,2002 
"       (2002 PY152)",43.6143084	,2002 
"       (2002 PZ152)",43.77976799999998	,2002 
"       (2002 PA153)",45.5436071	,2002 
"       (2002 PB153)",43.8825288	,2002 
"       (2002 PC153)",45.0829337	,2002 
"       (2002 PD153)",46.5815468	,2002 
"       (2002 PE153)",44.0386937	,2002 
"       (2002 PF153)",45.6898235	,2002 
"       (2002 PG153)",45.0291587	,2002 
"       (2002 PJ153)",46.4133489	,2002 
"       (2002 PK153)",43.85464451055524	,2002 
"       (2002 PL153)",43.57996419874867	,2002 
"       (2002 PM153)",43.9430809	,2002 
"       (2002 PN153)",44.88835638945081	,2002 
"       (2002 PO153)",44.09802053279288	,2002 
"       (2002 PP153)",45.16128804871101	,2002 
"       (2002 PD155)",43.10084362888696	,2002 
"       (2002 PE155)",43.04882449573236	,2002 
"       (2002 PR170)",45.71837723657777	,2002 
"       (2002 PS170)",44.46110955785973	,2002 
"       (2002 PU170)",47.62627472930959	,2002 
"       (2002 PV170)",42.51683660253558	,2002 
"       (2002 PX170)",42.50874465341214	,2002 
"       (2002 PY170)",42.86577216232374	,2002 
"       (2002 PZ170)",43.98915727059816	,2002 
"       (2002 PA171)",44.19223738572673	,2002 
"       (2002 PC171)",44.53840552924122	,2002 
"       (2002 RN109)",698.0069080706322	,2002 
"       (2002 TZ300)",43.68056527971363	,2002 
"       (2002 TA301)",44.16918188494558	,2002 
"       (2002 TB301)",43.2037326786596	,2002 
"       (2002 TC301)",45.77342944747955	,2002 
"       (2002 TD301)",43.36737658665634	,2002 
"       (2002 TE301)",45.2324771981767	,2002 
"       (2002 TF301)",44.71413239418975	,2002 
"       (2002 TG301)",45.55705340308194	,2002 
"       (2002 TH301)",39.25890246538793	,2002 
"       (2002 TJ301)",43.66631647633142	,2002 
"       (2002 TL301)",43.29206784575256	,2002 
"       (2002 TM301)",39.38352749676711	,2002 
"       (2002 VZ94)",45.73855947822137	,2002 
"       (2002 VA95)",44.79072599594289	,2002 
"       (2002 VB95)",39.37105351555787	,2002 
"       (2002 VC95)",46.85072121888138	,2002 
"       (2002 VD95)",43.31962317926492	,2002 
"       (2002 VD130)",48.03230493324617	,2002 
"       (2002 VE130)",44.69315829289908	,2002 
"       (2002 VF130)",45.97178914274621	,2002 
"       (2002 VT130)",42.57497020975278	,2002 
"       (2002 VV130)",42.36594218968564	,2002 
"       (2002 VW130)",45.95531600452503	,2002 
"       (2002 VX130)",39.58167924530666	,2002 
"       (2002 VY130)",39.49289508963196	,2002 
"       (2002 VZ130)",45.79713193150555	,2002 
"       (2002 VB131)",43.11301412557968	,2002 
"       (2002 VC131)",46.3143226006293	,2002 
"       (2002 VD131)",45.08399867909751	,2002 
"       (2002 VE131)",45.74374744431657	,2002 
"       (2002 VF131)",44.35683986757356	,2002 
"       (2002 VD138)",39.5491996158371	,2002 
"       (2002 WL21)",43.30951914519954	,2002 
"       (2002 XD91)",39.46752710446517	,2002 
"       (2002 XE91)",45.59157648850892	,2002 
"       (2002 XF91)",44.61716643400406	,2002 
"       (2002 XG91)",39.50161000053712	,2002 
"       (2002 XH91)",44.16396036340063	,2002 
"       (2002 XJ91)",39.60330943870101	,2002 
"       (2002 XV93)",39.5069339371669	,2002 
"       (2002 XP114)",39.51883798665037	,2002 
"       (2003 BF91)",42.78084217602554	,2003 
"       (2003 BG91)",43.44318039548219	,2003 
"       (2003 BH91)",43.9739256419534	,2003 
"       (2003 FH127)",44.81860284464067	,2003 
"       (2003 FJ127)",45.09909092850943	,2003 
"       (2003 FK127)",42.79589194872732	,2003 
"       (2003 FL127)",39.43521100527084	,2003 
"       (2003 FM127)",43.84851532759745	,2003 
"       (2003 FD128)",38.45311430454505	,2003 
"       (2003 FE128)",48.03694921803341	,2003 
"       (2003 FF128)",39.53619264099589	,2003 
"       (2003 FH129)",72.38659676988271	,2003 
"       (2003 FM129)",45.24100361559891	,2003 
"       (2003 FZ129)",62.18894094195541	,2003 
"       (2003 FA130)",42.75412227781119	,2003 
"       (2003 FB130)",42.98547088317186	,2003 
"       (2003 GM53)",44.4594219223342	,2003 
"       (2003 GF55)",45.61841237302544	,2003 
"       (2003 HX56)",47.38936823556473	,2003 
"       (2003 HY56)",42.73301426310875	,2003 
"       (2003 HZ56)",43.74560774325883	,2003 
"       (2003 HA57)",39.5308734345943	,2003 
"       (2003 HB57)",162.3925719791651	,2003 
"       (2003 HC57)",44.1499684399715	,2003 
"       (2003 HD57)",39.51794066486847	,2003 
"       (2003 HE57)",44.35831822829499	,2003 
"       (2003 HF57)",39.48385501485774	,2003 
"       (2003 HG57)",43.74605078139669	,2003 
"       (2003 HH57)",44.15995721780187	,2003 
"       (2003 HJ57)",39.68693467855123	,2003 
"       (2003 HK57)",43.41306756446761	,2003 
"       (2003 HL57)",46.19067447644144	,2003 
"       (2003 HM57)",39.5553895307636	,2003 
"       (2003 HN57)",44.40651084926492	,2003 
"       (2003 HO57)",45.22324242716287	,2003 
"       (2003 HP57)",46.65411369917832	,2003 
"       (2003 KO20)",43.98993014618092	,2003 
"       (2003 KP20)",44.85276812312532	,2003 
"       (2003 LZ6)",43.48104108965597	,2003 
"       (2003 LA7)",75.79871683212556	,2003 
"       (2003 LC7)",45.1442451495627	,2003 
"       (2003 LD7)",42.90531543061821	,2003 
"       (2003 LE7)",39.33943308408231	,2003 
"       (2003 LF7)",39.47234302525552	,2003 
"       (2003 LD9)",47.20390944093884	,2003 
"       (2003 OS33)",69.98943272917032	,2003 
"       (2003 QT90)",45.80651388291066	,2003 
"       (2003 QU90)",43.38415277645166	,2003 
"       (2003 QV90)",43.75033233129471	,2003 
"       (2003 QX90)",43.57556719901991	,2003 
"       (2003 QY90)",42.59624406806252	,2003 
"       (2003 QZ90)",43.57825349280162	,2003 
"       (2003 QA91)",44.22731350897265	,2003 
"       (2003 QB91)",39.16210188606296	,2003 
"       (2003 QC91)",43.45281974883251	,2003 
"       (2003 QD91)",43.10307974119444	,2003 
"       (2003 QE91)",42.83570608580862	,2003 
"       (2003 QF91)",42.82325755582127	,2003 
"       (2003 QG91)",42.37662316023155	,2003 
"       (2003 QJ91)",44.0940400618681	,2003 
"       (2003 QK91)",67.28391635993404	,2003 
"       (2003 QL91)",42.88203054656128	,2003 
"       (2003 QM91)",45.24785721802682	,2003 
"       (2003 QN91)",42.39544906923678	,2003 
"       (2003 QO91)",45.16924548275988	,2003 
"       (2003 QP91)",43.49388674166282	,2003 
"       (2003 QQ91)",38.71630563827864	,2003 
"       (2003 QR91)",46.35474415749132	,2003 
"       (2003 QS91)",45.98882447803257	,2003 
"       (2003 QT91)",44.05945959370034	,2003 
"       (2003 QU91)",43.63418956022399	,2003 
"       (2003 QV91)",39.48864713697227	,2003 
"       (2003 QW91)",39.45801166870698	,2003 
"       (2003 QX91)",43.54444188943113	,2003 
"       (2003 QY91)",82.48316515469605	,2003 
"       (2003 QA92)",38.08484494745804	,2003 
"       (2003 QB92)",34.76854534675613	,2003 
"       (2003 QX111)",39.20978835017016	,2003 
"       (2003 QY111)",43.21021735219952	,2003 
"       (2003 QZ111)",42.86708154314253	,2003 
"       (2003 QA112)",42.53981077449977	,2003 
"       (2003 QB112)",43.9699856827638	,2003 
"       (2003 QE112)",42.87985735796824	,2003 
"       (2003 QM112)",84.51098304961806	,2003 
"       (2003 QO112)",33.3316526810971	,2003 
"       (2003 QW113)",50.87020430112351	,2003 
"       (2003 QX113)",49.43742824662572	,2003 
"       (2003 QY113)",45.33051083811326	,2003 
"       (2003 SN317)",42.4105537911426	,2003 
"       (2003 SO317)",39.26259233593587	,2003 
"       (2003 SQ317)",42.57184004633979	,2003 
"       (2003 SR317)",39.3591325842585	,2003 
"       (2003 SR422)",40.13061005925491	,2003 
"       (2003 SS422)",195.958143155407	,2003 
"       (2003 TH58)",39.53225950799951	,2003 
"       (2003 TJ58)",44.61058889566299	,2003 
"       (2003 TK58)",43.24325725371553	,2003 
"       (2003 TL58)",43.74746779901282	,2003 
"       (2003 UZ117)",44.35918239489344	,2003 
"       (2003 UY283)",33.50403630015469	,2003 
"       (2003 UN284)",42.73915530435594	,2003 
"       (2003 US291)",44.91543173777514	,2003 
"       (2003 UT291)",42.86118628962282	,2003 
"       (2003 UU291)",44.1613114	,2003 
"       (2003 UV291)",44.25319231900965	,2003 
"       (2003 UW291)",44.61108213588113	,2003 
"       (2003 UX291)",46.49703055268328	,2003 
"       (2003 UY291)",49.37533032688438	,2003 
"       (2003 UZ291)",45.29945448962314	,2003 
"       (2003 UA292)",46.76468949311213	,2003 
"       (2003 UB292)",47.12836456597186	,2003 
"       (2003 UC292)",45.12011996117188	,2003 
"       (2003 UD292)",45.9941976513353	,2003 
"       (2003 UE292)",43.46603145131128	,2003 
"       (2003 UF292)",44.78007428518788	,2003 
"       (2003 UG292)",44.10953036303156	,2003 
"       (2003 UH292)",43.92897694305429	,2003 
"       (2003 UJ292)",43.77716918319942	,2003 
"       (2003 UK292)",43.20871277981845	,2003 
"       (2003 UL292)",44.89903096791194	,2003 
"       (2003 UM292)",46.07134017697678	,2003 
"       (2003 UN292)",45.08913104603435	,2003 
"       (2003 UO292)",39.38451621316199	,2003 
"       (2003 UP292)",39.2729065730873	,2003 
"       (2003 UQ292)",39.51111973707404	,2003 
"       (2003 UT292)",39.48984092460514	,2003 
"       (2003 UU292)",39.45436623882733	,2003 
"       (2003 UV292)",39.44643490562028	,2003 
"       (2003 UX292)",44.06029895802271	,2003 
"       (2003 UZ292)",43.14717181468068	,2003 
"       (2003 UK293)",43.91691074580688	,2003 
"       (2003 UY413)",47.17379226031186	,2003 
"       (2003 UZ413)",39.23868880805079	,2003 
"       (2003 UA414)",45.26221836722416	,2003 
"       (2003 UC414)",44.93031047244451	,2003 
"       (2003 WU172)",39.45650524533304	,2003 
"       (2003 WS184)",44.01083407850449	,2003 
"       (2003 WQ188)",46.32865219602906	,2003 
"       (2003 WS188)",39.3267579978875	,2003 
"       (2003 WU188)",44.38265993992444	,2003 
"       (2003 WV188)",45.9178085521671	,2003 
"       (2003 WW188)",44.2513141664308	,2003 
"       (2003 WA191)",39.53614241642614	,2003 
"       (2003 WN193)",39.58904159470966	,2003 
"       (2003 WO193)",38.62807649749105	,2003 
"       (2003 YJ179)",43.8289600479903	,2003 
"       (2003 YK179)",41.84215576804534	,2003 
"       (2003 YL179)",38.98285685355167	,2003 
"       (2003 YM179)",41.1288561076706	,2003 
"       (2003 YN179)",44.45679009718524	,2003 
"       (2003 YP179)",44.32969306867899	,2003 
"       (2003 YQ179)",90.24239436597914	,2003 
"       (2003 YR179)",43.71443361606472	,2003 
"       (2003 YS179)",43.86103809074248	,2003 
"       (2003 YT179)",43.81490865395912	,2003 
"       (2003 YU179)",47.08754203900519	,2003 
"       (2003 YV179)",47.41054544854865	,2003 
"       (2003 YW179)",42.48306908422509	,2003 
"       (2003 YX179)",43.86952920794458	,2003 
"       (2003 YY179)",39.55304487437051	,2003 
"       (2003 YZ179)",43.18349233502371	,2003 
"       (2004 CM111)",32.65252855307455	,2004 
"       (2004 DG64)",43.02725203609715	,2004 
"       (2004 DH64)",46.72822318405525	,2004 
"       (2004 DK64)",43.65078416630941	,2004 
"       (2004 DL64)",45.35349819177237	,2004 
"       (2004 DM64)",44.38503681289799	,2004 
"       (2004 DN64)",43.81763263091862	,2004 
"       (2004 DK71)",44.31996920732738	,2004 
"       (2004 DL71)",44.24534427366805	,2004 
"       (2004 DM71)",43.30478740647131	,2004 
"       (2004 DF77)",43.38705330126297	,2004 
"       (2004 DG77)",43.91414289277492	,2004 
"       (2004 EO95)",43.74944733335804	,2004 
"       (2004 EP95)",43.64456217111803	,2004 
"       (2004 EQ95)",44.6566993	,2004 
"       (2004 ER95)",44.48317001854399	,2004 
"       (2004 ES95)",45.42683428709463	,2004 
"       (2004 ET95)",43.7851961	,2004 
"       (2004 EU95)",44.34262480032562	,2004 
"       (2004 EV95)",39.58498504250742	,2004 
"       (2004 EG96)",55.76352267916526	,2004 
"       (2004 EH96)",39.62592940652436	,2004 
"       (2004 EJ96)",39.67933260513243	,2004 
"       (2004 FU148)",39.58617825059344	,2004 
"       (2004 FW164)",39.67290727777785	,2004 
"       (2004 HX78)",39.39800746626862	,2004 
"       (2004 HY78)",39.40423227272075	,2004 
"       (2004 HZ78)",39.66580781716333	,2004 
"       (2004 HA79)",39.46034383779077	,2004 
"       (2004 HB79)",39.32510833172787	,2004 
"       (2004 HC79)",46.42792551271204	,2004 
"       (2004 HD79)",45.95484767482809	,2004 
"       (2004 HE79)",44.34273562047903	,2004 
"       (2004 HF79)",43.29128004007529	,2004 
"       (2004 HG79)",44.22824994616812	,2004 
"       (2004 HH79)",43.25764236978215	,2004 
"       (2004 HJ79)",44.05942907294988	,2004 
"       (2004 HK79)",43.9939169711094	,2004 
"       (2004 HL79)",42.21835793154986	,2004 
"       (2004 HM79)",36.51695258198281	,2004 
"       (2004 HN79)",45.83860674234487	,2004 
"       (2004 HO79)",55.37069571429619	,2004 
"       (2004 HP79)",47.71812576086216	,2004 
"       (2004 HQ79)",63.58257627754507	,2004 
"       (2004 KV18)",30.20248364063817	,2004 
"       (2004 KZ18)",55.4113053735831	,2004 
"       (2004 KB19)",39.46175076979664	,2004 
"       (2004 KC19)",39.24149745485191	,2004 
"       (2004 KD19)",38.24919551246452	,2004 
"       (2004 KE19)",44.39479152292827	,2004 
"       (2004 KF19)",44.13456596780951	,2004 
"       (2004 KG19)",43.28712468131434	,2004 
"       (2004 KH19)",40.80054348858441	,2004 
"       (2004 KJ19)",46.93774172466185	,2004 
"       (2004 KK19)",42.41671959502465	,2004 
"       (2004 KL19)",47.6540397301719	,2004 
"       (2004 KM19)",47.72401875139212	,2004 
"       (2004 LV31)",44.00241673153559	,2004 
"       (2004 LW31)",46.31333207767715	,2004 
"       (2004 MS8)",39.19942908230005	,2004 
"       (2004 MT8)",42.97653851058692	,2004 
"       (2004 MU8)",44.70855498788973	,2004 
"       (2004 MV8)",47.05838985987202	,2004 
"       (2004 MW8)",33.35449883122452	,2004 
"       (2004 NN8)",97.94460208115933	,2004 
"       (2004 NT33)",43.2559946774001	,2004 
"       (2004 OL12)",43.63535997611831	,2004 
"       (2004 OJ14)",55.12627405193366	,2004 
"       (2004 OL14)",48.58667112073929	,2004 
"       (2004 OP15)",38.4685376785465	,2004 
"       (2004 OQ15)",43.48110919807924	,2004 
"       (2004 OS15)",55.47730906743497	,2004 
"       (2004 PS107)",47.86183258856334	,2004 
"       (2004 PT107)",40.42492626371778	,2004 
"       (2004 PU107)",44.99718869999997	,2004 
"       (2004 PV107)",44.740410174667	,2004 
"       (2004 PW107)",43.61894067663066	,2004 
"       (2004 PX107)",43.42201089140947	,2004 
"       (2004 PY107)",43.99954431293853	,2004 
"       (2004 PZ107)",45.52560885507384	,2004 
"       (2004 PA108)",54.91853089415919	,2004 
"       (2004 PB108)",44.96161558787533	,2004 
"       (2004 PY111)",44.33593745857245	,2004 
"       (2004 PZ111)",43.6216957668147	,2004 
"       (2004 PA112)",38.84895874835338	,2004 
"       (2004 PC112)",44.34815831974979	,2004 
"       (2004 PD112)",65.15702427189241	,2004 
"       (2004 PE112)",45.90270890081089	,2004 
"       (2004 PF112)",44.92614478422754	,2004 
"       (2004 PT117)",42.82705111436502	,2004 
"       (2004 PU117)",42.65568047439575	,2004 
"       (2004 PV117)",45.88318868541177	,2004 
"       (2004 PW117)",43.45616706509306	,2004 
"       (2004 PX117)",44.11074670806525	,2004 
"       (2004 PY117)",39.90437572420149	,2004 
"       (2004 QE29)",40.73729109015306	,2004 
"       (2004 QG29)",48.29177231305877	,2004 
"       (2004 QH29)",50.55049493314817	,2004 
"       (2004 SC60)",44.30255012004584	,2004 
"       (2004 TE282)",34.58798710333775	,2004 
"       (2004 TF282)",81.11182735321896	,2004 
"       (2004 TT357)",55.57188043589525	,2004 
"       (2004 TU357)",39.53039637596424	,2004 
"       (2004 TV357)",47.95208698796409	,2004 
"       (2004 TW357)",39.51119598278746	,2004 
"       (2004 TX357)",36.73192259457424	,2004 
"       (2004 TB358)",43.80460682447924	,2004 
"       (2004 UD10)",42.92335464042427	,2004 
"       (2004 UE10)",39.44075297172095	,2004 
"       (2004 UF10)",39.40436362129209	,2004 
"       (2004 US10)",39.52505821828092	,2004 
"       (2004 UT10)",47.84815273143563	,2004 
"       (2004 UU10)",45.94641225686398	,2004 
"       (2004 UW10)",39.45029532128372	,2004 
"       (2004 VS75)",44.46925261879951	,2004 
"       (2004 VT75)",39.28002291037456	,2004 
"       (2004 VU75)",43.63039054146284	,2004 
"       (2004 VV75)",39.67002218658371	,2004 
"       (2004 VW75)",39.31778064195667	,2004 
"       (2004 VX75)",43.84091098243769	,2004 
"       (2004 VY75)",45.52701514720627	,2004 
"       (2004 VZ75)",39.64804695205878	,2004 
"       (2004 VA76)",43.93933532311301	,2004 
"       (2004 VK78)",47.86798552387	,2004 
"       (2004 VL78)",39.27537182868036	,2004 
"       (2004 VM78)",44.35725267068818	,2004 
"       (2004 VN78)",39.34625381238053	,2004 
"       (2004 VN112)",328.8226182478714	,2004 
"       (2004 VU130)",62.14583119360075	,2004 
"       (2004 VV130)",39.5901816817956	,2004 
"       (2004 VX130)",39.51503546189051	,2004 
"       (2004 VY130)",39.48160060232104	,2004 
"       (2004 VZ130)",39.65893820511799	,2004 
"       (2004 VA131)",45.60331104885241	,2004 
"       (2004 VB131)",44.20449431866663	,2004 
